id,nickname,note_id,content
1651,小毛,64d0a48a000000000c0361a2,为什么会有船票这个东西的
1652,只想减肥的小仙女🌸,64d0a48a000000000c0361a2,也可以不做船去 两个选择
1653,安文萱🐻,64d0a48a000000000c0361a2,请问，你是从水门市 用indrive 打车🚗去到watarun 多少钱车费呢？
1654,林一川,64d0a48a000000000c0361a2,有店家联系方式吗
1655,做个开心的自己,64d0a48a000000000c0361a2,各位姐妹们，这家泰服可以穿去其他地方吗？打算去72府，那边租衣服好像好贵
1656,Helen Chia,64d0a48a000000000c0361a2,有地址吗
1657,- Yannis -,64d0a48a000000000c0361a2,會有男裝嗎
1658,肥肥安娜,64d0a48a000000000c0361a2,化妆多少钱
1659,君儿caryn,64d0a48a000000000c0361a2,你好漂亮😍
1660,KK,64d0a48a000000000c0361a2,有看到有没有小朋友的呢
1661,谢。,64d0a48a000000000c0361a2,前几天去的，100baht[害羞R]包衣服首饰雨伞🌂真的超值得的[偷笑R]只是那个人有点粗鲁[害羞R][笑哭R]
1662,Sweetly Treats,64d0a48a000000000c0361a2,W
1663,带我去玩🌷,64d0a48a000000000c0361a2,[石化R][暗中观察R][暗中观察R]我忘了
1664,带我去玩🌷,64d0a48a000000000c0361a2,有哦[害羞R]
1665,Suki 🤩,64d0a48a000000000c0361a2,有冇化妝？
1666,😘😘,64d0a48a000000000c0361a2,请问有童装吗
1667,小黄花🌼,64d0a48a000000000c0361a2,你好，这个有限时吗？ 因为我看了很多间都有限时2-3小时的
1668,s ᴇ ʟ ɪ ɴ ᴀ,64d0a48a000000000c0361a2,是合艾？
1669,Maomao🙊,64d0a48a000000000c0361a2,请问包括化妆吗？
1670,烧糊了的红萝卜,64d0a48a000000000c0361a2,刚来，化妆200，衣服300，拍照2000[笑哭R]
1671,Arthur,64d0a48a000000000c0361a2,求地址
1672,爱吃蜂蜜小蛋糕,64d0a48a000000000c0361a2,111111
1673,找资料的,64d0a48a000000000c0361a2,请问这家有空调吗
1674,💞 Kitty💞,64d0a48a000000000c0361a2,想问有包化妆吗？
1675,Zoe学姐,64d0a48a000000000c0361a2,一家店铺吗？
1676,烧糊了的红萝卜,64d0a48a000000000c0361a2,我现在也分不清了[哭惹R]我是在那个门口出来，左边第二和右边第二都看了，顶上都有可口可乐棚，然后左边那个是这个价，右边那个300衣服，300头饰，50化妆，拍照一小时1500。
1677,带我去玩🌷,64d0a48a000000000c0361a2,没有哦 他们帮忙穿+绑头发不到15分钟~各人觉得有没有空调都🉑[偷笑R]
1678,你好米奇🐱,64d0a48a000000000c0361a2,请问退还泰服了再回去郑王庙里面是否还需要再买入门票？还是保留ticket就可以了
1679,小皮球,64d0a48a000000000c0361a2,@@Chi 這間也不錯
1680,墨墨磨磨唧唧,64d0a48a000000000c0361a2,男生可以短裤不[笑哭R]
1681,mr0uu,64d0a48a000000000c0361a2,租借泰服是要穿无肩带内衣吗 （一直很好奇这个[笑哭R]）
1682,MoonMun,64d0a48a000000000c0361a2,化妆的话 有吗
1683,momo,64d0a48a000000000c0361a2,请问泰服有大码的嘛？家里人比较魁梧哈哈
1684,糖宝,64d0a48a000000000c0361a2,有纹身的可以吗[汗颜R]
1685,高大锤梦游历险记,64d0a48a000000000c0361a2,美
1686,蛋挞小包,64d0a48a000000000c0361a2,@kaikai
1687,黑夜,64d0a48a000000000c0361a2,鞋子有点搞砸了
1688,带我去玩🌷,64d0a48a000000000c0361a2,要哦 建议穿tube / nubra
1689,mr0uu,64d0a48a000000000c0361a2,好嘞
1690,带我去玩🌷,64d0a48a000000000c0361a2,不确定哦 我是没有付费化妆哦
1691,带我去玩🌷,64d0a48a000000000c0361a2,是跟着腰围再包的哦 应该是有的[偷笑R]
1692,带我去玩🌷,64d0a48a000000000c0361a2,应该没有关系吧[暗中观察R]
1693,无时无刻都想旅行的肥仔,64d0a48a000000000c0361a2,这价格真亲民，冲起来！
1694,奶derder,64d0a48a000000000c0361a2,这题我会！
1695,皇冠城罗斯🌹🐍,64d0a48a000000000c0361a2,有男装吗？[偷笑R]
1696,艾伦,64d0a48a000000000c0361a2,@王女弟
1697,带我去玩🌷,64d0a48a000000000c0361a2,[赞R]
1698,带我去玩🌷,64d0a48a000000000c0361a2,好看[色色R]
1699,带我去玩🌷,64d0a48a000000000c0361a2,有哦 ！[赞R]
1700,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,@MAHASANÉ 店家在這裡～[赞R]
1701,北京君太谢瑞麟,66129722000000001a0139e6,请问拍完给多少张  精修又是多少张
1702,五月,66129722000000001a0139e6,hi 店员礼貌吗？摄影师可以选的吗？
1703,Yu Jing,66129722000000001a0139e6,店員會講中文嗎
1704,nicnic1008,66129722000000001a0139e6,租泰服的时间是从出店门算起吗？
1705,松鼠沒有狂犬病,66129722000000001a0139e6,求店名！！！[害羞R]
1706,嘉🎀宝兒,66129722000000001a0139e6,请问下，需要预约吗
1707,吃貨 shan😘,66129722000000001a0139e6,請問是否要自己帶無肩帶的內衣?
1708,宇宙,66129722000000001a0139e6,@小妹妹
1709,小红薯62D6EC89,66129722000000001a0139e6,姐妹，照片是拍完就给你吗，发邮箱吗？[皱眉R]住哪里过去近点呢
1710,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,三月底拍的價格表[飞吻R]
1711,#NAME?,66129722000000001a0139e6,服装，拍摄，化妆，发型，全部的多少泰铢？
1712,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,有分男生/女生/小孩 拍攝也有分人數喔[飞吻R]
1713,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,拍完立刻原檔全給 沒有精修哦～[赞R]
1714,北京君太谢瑞麟,66129722000000001a0139e6,你这个地址在哪儿 9岁女童最后妆造  泰服   拍多长时间  要花多少泰铢
1715,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,價目表給妳參考
1716,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,地址在這裡[赞R]
1717,流浪猫,66129722000000001a0139e6,不好意思，感觉这个价目表看不太懂，前面的女装是指指租衣服吗？后面服装+造型+化妆是全套？拍摄价格另算是吗？
1718,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,對的～ 上面單租衣服的價格 要全套就是下面550/600的價格 攝影師看人數另外算
1719,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我覺得只有穿衣服的小姊姊比較冷酷一點 但就是動作快速確實 也沒有不禮貌 其他都很好[okR] 攝影師我們沒有挑耶 應該都是店家直接配的～
1720,那美丽的天堂,66129722000000001a0139e6,包修图吗 几张[偷笑R]
1721,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,不包修圖喲～
1722,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我們遇到的是不會喲～
1723,Yu Jing,66129722000000001a0139e6,這樣要怎麼溝通🥹
1724,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,他們會拿相簿 我選了女生的顏色後 跟他們說男生一樣顏色 簡單英文就可以了～[赞R]
1725,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,對～
1726,nicnic1008,66129722000000001a0139e6,谢谢
1727,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,不客氣[飞吻R] 其實攝影師帶著我們把拍照景點走一圈 攝影師拍完之後 自己再稍微拍一些 時間很剛好[赞R]
1728,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,來哩[派对R] MAHASANÉ THAI COSTUME
1729,松鼠沒有狂犬病,66129722000000001a0139e6,謝謝！！！！！
1730,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,不客氣[飞吻R][飞吻R][飞吻R]
1731,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我們沒有預約 妝髮有稍微等了一下 如果要妝髮的話 有預約應該比較不用等～ 但如果只穿泰服很快！幾乎不用等[赞R]
1732,嘉🎀宝兒,66129722000000001a0139e6,好滴好滴，谢谢哦
1733,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,不客氣[飞吻R]
1734,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我覺得可以不用 一邊的肩帶拉下來或拆掉就好[红色心形R] 我自己是穿Bra top 把一邊肩帶藏在腋下那邊[害羞R]
1735,吃貨 shan😘,66129722000000001a0139e6,那是否要提前預約呢
1736,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我們沒有預約 妝髮有稍微等了一下 如果要妝髮的話 有預約應該比較不用等～ 但如果只穿泰服很快！幾乎不用等[赞R]
1737,小妹妹,66129722000000001a0139e6,你要请摄影师？
1738,宇宙,66129722000000001a0139e6,都行
1739,小妹妹,66129722000000001a0139e6,jt 有去过 我们可以问他过后
1740,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,立刻傳到手機唷～我們好像拍了300多張～所以記得手機容量要足夠[偷笑R]
1741,小红薯62D6EC89,66129722000000001a0139e6,好多[点赞R]
1742,兰陵王妃,66129722000000001a0139e6,宝宝 这个有没有得提前预约[笑哭R][哭惹R]
1743,vicky_bb,66129722000000001a0139e6,价格全套多少
1744,Chubby Baby,66129722000000001a0139e6,想问你是做full set 550吗
1745,Chloe的妈咪 💕,66129722000000001a0139e6,2岁以下算 kids 吗？
1746,ttyl,66129722000000001a0139e6,请问店在哪里
1747,Chiikawa,66129722000000001a0139e6,今天可以預約？
1748,嫣🌤,66129722000000001a0139e6,pm
1749,Tara💙,66129722000000001a0139e6,有預約白網址嗎
1750,Sophsoph,66129722000000001a0139e6,請問他們給的照片上會有他家的浮水印嗎?
1751,melody,66129722000000001a0139e6,請問這家跟拍技術如何，聽說很多跟拍攝影師技術都不咋地
1752,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,可以私訊店家喲@MAHASANÉ [赞R]
1753,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,對喲～
1754,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,寶～可能要問一下店家喲@MAHASANÉ [赞R]
1755,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,這裡～
1756,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,要問店家喲@MAHASANÉ [飞吻R]
1757,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,@MAHASANÉ 可以直接私訊他們看看喲[赞R]
1758,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,不會耶 就是原檔
1759,Life is beautiful,66129722000000001a0139e6,请问拍照时包包收哪里呢？
1760,那個咘默鴨.,66129722000000001a0139e6,請問這個要怎麼預約
1761,叫笨笨的卡哇伊,66129722000000001a0139e6,可以用支付宝微信吗
1762,是Biyoki耶,66129722000000001a0139e6,请问需要提前预约吗
1763,袁老,66129722000000001a0139e6,怎麼可以預約？
1764,可可爱爱马铃薯,66129722000000001a0139e6,可以发个位置吗
1765,小红薯5EEEDADC,66129722000000001a0139e6,有建議幾多點去比較好嗎？
1766,一颗大橘,66129722000000001a0139e6,你好，这家店是在郑王庙里面还是外边呀？是要化完妆再买票进郑王庙吗？
1767,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,
1768,恒记,66129722000000001a0139e6,求價目表 店名
1769,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,不貴重的可以放更衣室置物櫃（是開放式的櫃子 沒有門可以鎖喲） 貴重的包包帶著拍照 拍照的時候稍微放旁邊一下下 或是可以租包包 入鏡就不奇怪了[赞R]
1770,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,可以私訊@MAHASANÉ 問看看[赞R]
1771,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,可以問問@MAHASANÉ [赞R]
1772,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我們沒有預約 妝髮有稍微等了一下 如果要妝髮的話 有預約應該比較不用等～ 但如果只穿泰服很快！幾乎不用等[赞R]
1773,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,@MAHASANÉ 私訊她們問看看[派对R] 或是Google map 上有電話[赞R]
1774,知吻雨,66129722000000001a0139e6,这是哪个App？
1775,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,來了～
1776,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我是下午三點去 人有比較少一點 而且可以拍到白天+夕陽的景色[赞R]
1777,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,私訊回覆囉[赞R]
1778,奶白熊猫日常,66129722000000001a0139e6,之前我去附近才150泰铢，包服装和头饰，开价200泰铢，因为他们要强客，所以就跟我们小声说150泰铢，果断进去[偷笑R]
1779,賺錢養涵涵,66129722000000001a0139e6,請問在哪裡
1780,IMKemMy,66129722000000001a0139e6,你好，可以问一共花了多少钱吗？女生妆发服装，男生服装 加拍摄 全部一共多少
1781,亦然长大,66129722000000001a0139e6,Pm
1782,YYW,66129722000000001a0139e6,請問你有嘗試化妝嗎？
1783,solitude👹,66129722000000001a0139e6,照片有精修么
1784,MicMicMichelle,66129722000000001a0139e6,店舖名字？
1785,伊佳人,66129722000000001a0139e6,多少钱
1786,Joylynne,66129722000000001a0139e6,收藏了
1787,JOY-ying,66129722000000001a0139e6,请问哪里可以预约呀
1788,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我下次去試試週邊的[偷笑R][偷笑R]
1789,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,可以在Google map搜尋MAHASANÉ THAI COSTUME[派对R]
1790,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,價目表分享給妳
1791,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,有～ 但我覺得普通[偷笑R][红色心形R]
1792,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,沒有喲～原圖原檔 拍完直接全部傳到手機裡[害羞R]
1793,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,MAHASANÉ THAI COSTUME [派对R] 這裡～
1794,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,價目表分享給妳[派对R]
1795,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,謝謝[派对R]
1796,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,她們的Instagram 可以私訊 或是 Google map有電話[派对R]
1797,Sofie,66129722000000001a0139e6,need to book an appointment?
1798,小红薯6421A50E,66129722000000001a0139e6,衣服有大码吗[蹲后续H]
1799,메이,66129722000000001a0139e6,請問需要預約嗎？
1800,HYL,66129722000000001a0139e6,要先预定吗
1801,小幸运～西施,66129722000000001a0139e6,pm
1802,Shareefa,66129722000000001a0139e6,攝影師多少錢？兩個一起拍。
1803,Cytkelly,66129722000000001a0139e6,照片他會幫你修圖嗎？顏色那些~另外照片是全部給你的嗎？
1804,木子一字,66129722000000001a0139e6,pm
1805,小红薯E5A505DE,66129722000000001a0139e6,请问价格多少呢？
1806,丫丫,66129722000000001a0139e6,价格
1807,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我們沒有預約～ 只穿衣服很快 但如果加妝髮就要等一下子[害羞R] 建議如果有安排好行程的話可以預約～ 我看其他人是有預定的[赞R]
1808,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我覺得應該有～因為它其實就是一塊布～ 不確定的話 可以先私訊她們官方帳號問看看[飞吻R] instagram 跟小紅書都有[okR]
1809,小红薯6421A50E,66129722000000001a0139e6,谢谢
1810,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我們沒有預約～ 只穿衣服很快 但如果加妝髮就要等一下子[害羞R] 建議如果有安排好行程的話可以預約～ 我看其他人是有預定的[赞R]
1811,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我們沒有預約～ 穿衣服很快 但如果加妝髮就要等一下子[害羞R] 建議如果有安排好行程的話可以預約～ 我看其他人是有預定的[赞R]
1812,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,[okR][okR][okR][红色心形R]
1813,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,1-2個人 是1500泰銖/1小時
1814,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,照片全給 拍完就直接傳進你的手機 不會修圖調色喲～ 全部都是原檔[okR]
1815,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,[okR][okR][okR]
1816,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,單泰服是泰銖200 [赞R] 包套(妝+髮＋泰服）550銖
1817,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,單衣服是200泰銖 影片裡也有價目表喲[赞R]
1818,洁敏,66129722000000001a0139e6,@An_n 🎼
1819, Areen Chiang Wealth Planner,66129722000000001a0139e6,你好，这间店的fb 有？
1820,iris,66129722000000001a0139e6,可以請問一下 鄭王廟附近有換匯的地方嗎？
1821,uu,66129722000000001a0139e6,去过这家，人超级超级多，排队也很混乱，衣服还可以，蛮干净，妆发真的一般[抠鼻R]
1822,MAHASANÉ THAI COSTUME,66129722000000001a0139e6,🙏🏻🙏🏻💕💕
1823,IU,66129722000000001a0139e6,请问怎么联系店家 需要预约吗
1824,佳佳,66129722000000001a0139e6,如果自己盤髮使用他們頭飾要加價嗎
1825,癫锅要带勺儿.,66129722000000001a0139e6,@原地直喊阿巴
1826,Wennis🆚恩,66129722000000001a0139e6,@簡靜恩 @LIER FEI YING
1827,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,有Instagram [红色心形R]
1828,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,该评论已丢失
1829,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我們都是找SuperRich 匯率比較好一點 很多地方都有喲[赞R]
1830,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,我去的時候沒有很多人耶 可能我比較晚去[害羞R] 那請問妳有推薦妝髮厲害的嗎[色色R]
1831,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,[红色心形R][红色心形R][红色心形R]
1832,我是鹹 陪你看遍世界美景,66129722000000001a0139e6,可以在Google map搜尋🔍MAHASANÉ THAI COSTUME [okR] 我們沒有預約 妝髮有稍微等了一下 如果要妝髮的話 有預約應該比較不用等～
